id,num_contact
888280308,1170
888280309,20908
888280310,22884
888280311,21606
888280312,3644
888280313,21684
888280314,22943
888280315,1199
888280316,2832
888280317,24017
888280318,24026
888280319,4920
888280320,22758
888280321,22270
888280322,23998
888280323,3888
888280324,1456
888280325,21367
888280326,3273
888280327,4004
888280328,24026
888280329,24088
888280330,21457
888280331,4425
888280332,1501
888280333,21460
888280334,21476
888280335,4869
888280337,4960
888280338,22220
888343801,4122
888411601,21775
888411602,21260
888411603,22405
888411604,24036
888411605,24075
888411606,296
888411607,24091
888411608,2509
888411609,1243
888411610,3898
888411611,2567
888411612,3759
888411613,21457
888411614,2509
888411615,21684
888411616,19500
888411617,658
888411618,393
888411619,21473
888411620,1965
888411621,4512
888411622,22394
888411623,24914
888411624,2853
888411625,22147
888411626,23081
888411627,3759
888411628,18770
888411629,21777
888411630,23950
888411631,1436
888411632,3333
888411633,4995
888411634,23982
888411635,21473
888411636,2167
888411637,723
888411638,20601
888411639,3739
888411640,21684
888411641,19721
888411642,3996
888411643,21308
888411644,1940
888411645,3675
888411646,3313
896981301,698
896981302,3218
896981303,21684
896981304,21476
896981305,24251
896981306,22764
897049001,21457
897049002,3963
897049003,21367
897049004,21383
897049005,24060
897049006,21777
897049007,23931
897049008,21476
897049009,22747
897049010,21774
897049011,23985
897049012,23892
897049013,4964
897049014,3583
897049015,23937
897049016,21459
897049017,2631
897049018,4457
897049019,3323
897049020,23278
897049021,2167
897049022,21460
897049023,2509
897049025,20568
897049026,2758
897049027,3976
897049028,2567
897049029,1210
897049030,3140
897049031,3297
897049032,1912
897049033,21473
897049034,3022
897049035,23943
897049036,4697
897049037,25528
897049038,21473
897049039,24374
897049040,5027
897049041,2390
897049042,22189
897049043,1965
897049044,1483
897049045,20693
899807501,20905
899807502,21367
899807503,1897
899807504,2726
899807505,21473
899807506,21457
899807507,21367
905522601,19524
905522602,22467
905522603,21460
905522604,24158
905522605,4121
906960701,21478
906960702,21686
906960703,21383
906960704,22257
906960705,24045
906960706,21383
906960707,22868
906960708,20630
906960709,19548
906960710,19418
906960711,3814
906960712,3172
906960713,2671
906960714,3717
906960715,21457
906960716,22940
906960717,22006
906960718,2795
906960719,3857
906960720,22002
906960721,21015
906960722,2571
906960723,4046
906960724,21383
906960725,23892
906960726,25574
906960727,3765
906960728,24045
906960729,4969
906960730,4054
906960732,3708
906960733,1199
906960734,19485
906960735,2600
906960736,24377
906960737,3799
906960738,3803
906960739,19497
906960740,1148
906960741,114
906960742,2560
906960743,999
906960744,984
906960745,5013
906960746,2560
906960747,4541
906960748,2560
906960749,20565
906960750,3730
906960751,2391
906960752,3834
906960753,21476
906960754,3717
906960755,22389
906960756,21367
906960757,19708
917697701,335
917697702,24057
917697703,2509
917697704,21460
917697705,21777
917697706,21774
917697707,21460
917697708,19578
917697709,21383
917697710,21457
917697711,1243
917697712,22430
917697713,23985
917697714,22356
917697715,22974
917697716,19581
917697717,21327
917697718,21457
917697719,3323
917697720,21382
917697721,22446
917697722,24029
917697723,20626
917697724,22324
917697725,19524
917697726,19867
917697727,22478
917697728,20273
917697729,20754
917697730,19484
917697731,21457
917697732,24248
917697733,22668
917697734,23983
917697735,21473
917697736,3842
917697737,22536
917697738,20874
917697739,21061
917697740,22480
917697741,22282
917697742,20479
917697743,19391
917697744,21128
917697745,21684
917697746,24958
917697747,21774
917697748,24989
917697749,22780
917697750,21777
917697751,21457
917697752,25530
917697753,23325
917697754,20888
917697755,22444
917697756,21476
917697757,23998
917697758,19604
917697759,24392
917736201,24158
917736202,3752
921096901,23282
921096902,24339
921096903,21457
921096904,1866
921096905,20523
921096906,22444
921096907,21473
921096908,24088
921096909,24339
921096910,21387
921096911,24394
921096912,21684
921096913,4366
927059801,21457
927059802,25648
927059803,680
927059804,3802
927155801,723
927155802,22003
927155803,21474
927155804,21777
927155805,23969
927155806,2671
927155807,21367
927155808,2474
928164601,20274
928164602,3353
928164603,21474
928164604,20994
928164605,3258
928164606,21476
928164607,23983
928164608,21367
928164609,21367
928164610,20642
928164611,21292
928164612,20983
928164613,21394
928164614,22537
928164615,21336
928164616,19650
928164617,19524
928164618,19481
928164619,21382
928164620,20890
928164621,20473
928164622,19524
928164623,19328
928164624,21438
928164625,20341
928164626,19870
928164627,20982
928164628,22475
928164629,20854
928164630,22533
928164631,21403
928164632,23927
928164633,21684
928164634,21457
928164635,20961
928164636,19851
928164637,19918
928164638,22129
928164639,20479
928164640,20284
928164641,22053
928164642,19300
928164643,21331
928164644,22466
928164645,21177
928164646,20533
928164647,20344
928164648,22521
928164649,22590
928164650,21137
928164651,22451
928164652,22309
928164653,21606
928164654,20457
928164655,21116
928164656,22268
928164657,20907
928164658,22257
928164659,24392
928164660,21473
928164661,22460
928164662,21383
928164663,23275
928164664,24346
928164665,24377
928164666,24029
928164667,24283
928164668,19584
928164669,21342
928164670,19871
930006001,21384
930006002,21367
930006003,21473
930006004,21460
930006005,23931
930006006,24346
930006007,24045
930006008,21367
930006009,24088
930006010,21473
930006011,24042
930006012,21476
930006013,21460
930006014,21460
930006015,4470
930006016,3799
930006017,23983
930006018,25414
930006019,24299
930006020,21367
930006021,2600
930006022,23174
930006023,2395
930006024,24337
930006025,25013
930006026,22974
930006027,25046
930006028,24253
930006029,21777
930006030,4397
930006031,25648
930006032,1922
930006033,3976
930006034,1448
930006035,21460
930006036,4868
930006037,21777
930006038,24075
930006039,2569
930006040,1940
930006041,19578
930006042,4966
930006043,21470
930006044,24075
930006045,4973
930006046,25786
930006047,4515
930006048,21777
930006049,21457
930006050,3759
930006051,21777
930006052,24042
930006053,2567
930006054,22392
930006055,21401
930006056,21367
930006057,2569
930006058,23936
930006059,23950
930006060,23488
930006061,21774
930006062,23982
930006063,4449
930006064,3723
930006065,4525
930006066,2844
930006067,1243
930006068,1955
930006069,3599
930006070,4903
930006071,25451
930006072,1966
930006073,2413
930006074,22706
930006075,21476
930006076,21496
930006077,20622
930006078,23927
930006079,24389
930006080,19581
930006081,24389
930006082,4887
930006083,3298
930006084,18770
930006085,21777
930006086,20574
930006087,19851
930006088,22424
930006089,1538
930006090,1170
930006091,22482
930006092,3673
930006093,698
930006094,1940
930042401,23930
930042402,20472
930042403,21385
930042404,22397
930042405,23985
930042406,3226
930042407,22884
930042408,2653
930042409,4954
930042410,4821
930042411,19657
930042412,3679
930042413,2894
930084001,2729
930084002,23174
930084003,21061
930084004,21554
930084005,18901
930084006,23185
930084007,22463
930084008,23985
930084009,21473
930084010,21473
930084011,21473
930084012,3708
930084013,21419
930084014,22533
930084015,22226
930084016,22219
930084017,21246
930084018,19457
930084019,20503
930084020,21370
930084021,19575
930084022,21237
930084023,20904
930084024,20911
930084025,23966
930084026,21457
930084027,4904
930186201,18928
930186202,20987
930186203,23998
930186204,21774
930186205,24036
930186206,21383
930186207,24029
930186208,23950
930186209,23927
930186210,21457
930186211,24073
930186212,21457
930186213,23947
930186214,21777
930186215,62
932599101,21461
932599102,24253
932599103,21777
932599104,23167
932599105,21777
932599106,24029
932599107,23982
932599108,22171
932599109,22974
932599110,24343
932599111,21476
932599112,24045
932599113,21457
932599114,21777
932599115,23257
932599116,24248
932599117,22974
932599118,21383
932599119,21383
932599120,718
932599121,24088
932599122,4078
932599123,20964
932599124,21367
932599125,19497
932599126,22351
932599127,21383
932599128,22943
932599129,3673
932599130,3752
932599131,3751
932599132,22484
932599133,21684
932599134,4556
932599135,21367
932599136,713
932599137,22284
932599138,1199
932599139,19547
932599140,19357
932599141,24286
932599142,20811
932599143,19617
932599144,21684
932599145,24029
932599146,21777
932599147,4960
932599148,20964
932599149,2493
932599150,21383
932599151,22961
932599152,19584
932599153,23982
932599154,21276
932599155,21142
932599157,4040
932599158,3226
932599159,2839
932599160,21684
932599161,21367
932599162,3218
932599163,723
932599164,21476
932599165,21460
932599166,22265
932599167,19493
932599168,4426
932599169,3811
932599170,386
932599171,3679
932599172,23967
932599173,4565
932599174,3167
932599175,3940
932599176,3717
932599177,3752
932599178,2569
932599179,19581
932599180,4963
932599181,3167
932599182,2351
932599183,22850
932599184,20910
932599185,24073
932599186,3287
932599187,4474
932599188,19552
932599189,1242
932599190,18991
932599191,1218
932599192,4340
932599193,19496
932599194,24060
932599195,21331
932599196,2474
932599197,23876
932599198,3323
932599199,19485
932599200,22322
932599201,25423
932599202,21457
932599203,24248
932599204,23841
932599205,3197
932599206,938
932599207,21331
932599208,3803
932599209,24284
932599210,21383
932599211,21124
932599212,24392
932599213,3708
932599214,21774
932599215,5013
932599216,3748
932599217,1243
932599218,23442
932899101,21332
932899102,22215
932899103,22868
932899104,3989
932899105,23983
932899106,24158
932899107,21777
932899108,23278
932899109,718
932899110,385
935238701,21774
935238702,24244
935238703,21462
935238704,23987
935238705,2865
935238706,24283
935238707,723
939699701,25792
939699702,23985
939699703,20981
939699704,24017
939699705,21137
939699706,20253
939699707,20391
939699708,22361
939699709,21339
939699710,22241
939699711,19421
939699712,20675
939699713,20598
939699714,21542
939699715,21209
939699716,21403
939699717,19717
939699718,22404
939699719,19550
939699720,22360
939699721,23312
939699722,21100
939699723,21367
941451301,24392
941451302,3298
941451303,21367
941451304,4512
941451305,21476
941451306,21386
941451307,22958
941451308,23967
941473801,21775
941473802,21461
941473803,22250
941473804,2865
941473805,1478
941473806,4501
941473807,3371
941473808,658
941473809,2214
941473810,3888
941473811,3947
941473812,1243
941473813,24017
941473814,22956
941473815,25789
944651101,887
944651102,2159
944651103,24088
944651104,2941
944651105,4038
944651106,24334
944651107,24088
944651109,21460
944651110,21476
944651111,24075
944651112,3717
944651113,22446
944651114,24033
944651115,21684
944651116,21383
944651117,2560
944651118,1243
944651119,21777
944651120,3684
944651121,4995
944651122,4921
944651123,3514
944651124,4825
944651125,3803
944651126,3768
944651127,3006
944651128,21774
944651129,1585
944651130,2569
944651131,1501
944651132,4555
944651133,2829
944651134,1956
944651135,296
944651136,3320
944651137,1379
944651138,3439
944651139,24037
948148801,3227
948148802,3891
948148803,21774
948148804,4292
948148805,21460
948148806,19481
948238101,21687
948238102,23985
948238103,25528
948238104,23174
948238105,21460
948238106,21367
948238107,3022
948238108,3748
948238109,21777
948238110,24253
948238111,24299
948238112,22799
948238113,21774
948238114,21460
948238115,23507
948254101,22269
948254102,1922
948254103,24284
948254104,20391
948254105,22417
948254106,19720
948254107,19360
948254108,21991
948254109,22392
948254110,21401
948254111,21461
948254112,19708
948254113,20746
948254114,21916
948254115,22537
948254116,21241
948254117,19491
948254118,22397
948254119,20705
948254120,19393
948254121,21292
948254122,22318
948254123,21394
948254124,19708
948254125,22518
948254126,19705
948254127,21336
948254128,21777
948254129,23857
948254130,24033
948254131,22668
948254132,3752
948254133,23982
948254134,4345
948254135,21383
948254136,21476
948254137,21383
948254138,22171
948808101,19854
948808102,22162
948808103,19457
948808104,23936
948808105,21383
948808106,4526
948808107,4758
948808108,23969
948808109,21460
948808110,2715
948808111,22668
948808112,3730
948808113,21383
948808114,3843
948808115,3294
948808116,4606
948808117,24017
948808118,2214
948808119,20974
948808120,3803
948808121,1897
948808122,698
948808123,3218
948808124,20697
948808125,3222
948808126,3802
948808127,19357
948808128,1912
948808129,21383
948808130,22943
948808131,1349
948808132,21367
948808133,1836
948808134,22405
948808135,1014
948808136,2955
948808137,21777
948808138,19548
948808139,23936
948808140,22254
948808141,3739
948808142,3323
948808143,20891
948808144,22006
948808145,4023
948808146,21331
948808147,23876
948808148,19851
948808149,4525
948808150,22163
948808151,21684
948808152,3273
948808153,22706
948808154,21684
948808155,22330
948808156,22340
951663301,3803
951663302,3563
951663303,4535
951663304,4900
951663305,22868
951663306,21777
951663308,23275
951663309,22780
951663310,23167
951663311,22530
951663312,2980
957099201,24044
957099202,4397
957099203,3298
957099204,23275
957099205,21460
957099206,23936
957099207,22340
957099208,22160
957099209,20490
957099210,20377
957099211,2746
957099212,2795
957099213,1252
957099214,21777
957099215,24088
957099216,21684
957099217,21460
957099218,4152
957099219,284
957099220,24967
957099221,22974
957099222,3258
957099223,21383
957099224,5350
957099225,3708
957099226,24088
957099227,21383
957099228,21460
957099229,21367
957099230,21383
957099231,21476
957099232,3298
961046901,21367
961046902,21774
961046903,5013
961046904,21383
961046905,22758
961046906,2413
961046907,22421
965428001,22658
965428002,21777
965428003,3293
965428004,22392
965713201,23946
965713202,25473
965713203,4375
965713204,3681
965713205,23982
965713206,22294
965713207,23143
965713208,22219
965713209,21900
965713210,21336
965713211,21382
965713212,20881
965713213,20570
965713214,19564
965713215,21398
965713216,23952
965713217,19584
965713218,19934
965713219,19390
965713220,19740
965713221,19424
965713222,21777
965713223,21457
965713224,21777
965713225,21457
965721701,24347
965721702,21781
965721703,22313
965721704,22175
965721705,21433
965721706,23273
965721707,21468
965721708,22534
965721709,22420
965721710,22317
965721711,19918
965721712,19825
965721713,22439
965721714,20945
965721715,20959
965721716,20601
965721717,20921
965721718,22231
965721719,19485
965721720,23247
965721721,18901
965721722,21394
965721723,21367
965721724,20604
965721725,21329
965721726,22286
965721727,22162
965721728,21367
965721729,21383
965721730,21774
965721731,23982
965721732,21688
969779601,3679
969779602,21383
969779604,3925
969779605,21684
969969601,3770
969969602,24299
969969603,21476
969969604,21457
969969605,4016
969969606,21463
969969607,3752
969969608,3125
969969609,24907
969969610,24061
969969611,23943
969969612,3187
969969613,24037
969969614,23260
970034401,3770
970034402,698
970034403,25320
975123201,2600
975123202,25002
975123203,21473
975123204,24042
975123205,24193
975123206,21383
975123207,23998
975123208,24374
975123209,22498
975123210,23927
975123211,21367
975123212,21460
975123213,25272
975123214,2793
975123215,3132
975123216,1269
975123217,3457
975123218,21457
975123219,21473
975123220,22446
975123221,21457
975123222,21460
975123223,3940
975123224,21777
975123225,24088
975123227,22389
975123228,21383
975123229,21774
975123230,24343
975123231,3858
975123232,23171
975123233,21684
975123234,24299
975123235,23998
975123236,296
975123237,3491
975123238,2412
975123239,25571
975123240,21460
975123241,22441
975123242,24248
975123243,22430
975123244,4938
975123245,24253
975123246,23931
975123247,3852
975123248,21383
975123249,21457
975123250,24284
975123251,22884
975123252,4951
975123253,1343
975123254,21367
975123255,24026
975123256,4900
975123257,1922
975123258,21457
975123259,3192
975123260,23952
975123261,21473
975123262,20949
975123263,21383
975123264,21473
975123265,24033
975123266,21473
975123267,23966
976171501,25023
976171502,21478
976171503,24161
976171504,21774
976171505,22870
976171506,4901
976171507,21777
976171508,3788
976171509,24057
976171510,1397
976271701,25241
976271702,24334
976271703,21473
976271704,23982
976271705,21383
976271706,22433
976271707,22222
976271708,21477
976271709,24953
976271710,21367
976271711,1152
976271712,3227
976271713,21457
976271714,20663
976334401,21474
976334402,23985
976334403,1448
976334404,21684
976334405,21476
976334406,19418
976334407,19360
976488701,4481
976488702,22449
976488703,21493
976488704,24029
976488705,1538
976488706,1955
976488707,1943
976488708,21779
976488709,3802
976488710,1153
976488711,2902
976488712,21475
976488713,23933
977917601,3842
977917602,21457
977917603,23983
977917604,24343
977917605,21457
977917606,23257
977917607,1478
977917608,2600
977917609,24076
977917610,21476
977917611,21367
977917612,24091
978171101,1148
981062701,25474
981062702,22797
981062703,20706
981062704,19393
981062705,21151
981062706,21684
981062707,21684
981062708,1371
981062709,4430
981062710,21403
981096901,19658
981096902,22239
981096903,21775
981096904,19645
981096905,21279
981096906,20407
981096907,22180
981096908,20801
981096909,21468
981096910,19631
981096911,21054
981096912,19691
981096913,22170
981096914,19391
981096915,19485
981096916,22481
981096917,22164
981096918,21000
981096919,20458
981096920,19407
981096921,21777
981096922,21774
981096923,21460
981096924,22959
981096925,21774
981096926,21457
981096927,24057
981096928,19724
981103201,3627
981103202,22866
981103203,21399
981103204,19578
981103205,21477
981103206,21458
981103207,286
981103208,21383
981103209,21383
981103210,23892
981103211,20768
982713301,24030
982713302,20827
982713303,25443
982713304,23969
982713305,21476
982713306,2615
982713307,21383
982713308,24060
982713309,22433
982713310,23943
982713311,23982
982713312,23982
982713313,25789
982713314,22940
982713315,22140
982713316,21476
982713317,22449
982713318,19918
982713319,5012
982713320,21367
982713321,20983
982713322,21383
982713323,19360
982713324,2567
982713325,21774
982713326,25525
982713327,3996
982713328,3994
982713329,4115
982713330,23174
982713332,22959
982713333,21457
982713334,22868
982713335,1940
982713336,3287
982713337,2663
982713338,3679
982713339,22433
982713340,21367
982713341,1966
982713342,3323
982713343,2615
982713344,20664
982713345,21246
982713346,21774
982713347,4580
982713348,3759
982713349,19517
982713350,21367
982713351,2509
982713352,19848
982713353,21383
982713354,2899
982713355,24158
982713356,23936
982713357,23998
982713358,20525
982713359,296
982713360,22796
982713361,698
982713362,3708
982764901,21367
982764902,23998
982764903,21370
982764904,21367
982764905,20508
982764906,22358
982764907,22439
982764908,3717
982764909,21367
982764910,24072
982955501,24392
982955502,22884
982955503,24057
982955504,21460
982955505,21684
982955506,25696
982955507,23943
982955508,22940
982955509,24026
982955510,24076
982955511,2615
982955512,2844
982955513,3930
982955514,20940
982955515,21383
982955516,20074
982955517,3976
982955518,20430
982955519,21774
982955520,4024
982955521,22487
982955522,19691
982955523,2474
982955524,713
982955525,21457
982955526,19493
982955527,22448
982955528,21383
982955529,22405
982955530,2805
982955531,20178
982955532,19937
982955533,20679
982955534,19491
982955535,21516
982955536,4130
982955537,19918
982955538,982
982955539,24286
982955540,1956
982955541,21774
982955542,2639
982987301,22960
982987302,21684
982987303,3657
982987304,21473
982987305,3914
982987306,24042
985954101,4414
985954102,22371
985954103,23985
985954104,21473
985954105,21367
985954106,24060
985954107,23257
985954108,3192
985954109,21367
985954110,24072
985954111,4440
985954112,2560
990280801,21781
990280802,21477
990280803,22854
990280804,24284
990280805,24392
990280806,24251
990280807,21777
990280808,21688
990280809,3175
990280810,21480
990405201,1962
990405202,22884
990405203,21774
990405204,24286
990405205,21331
990480301,24193
990480302,24026
990480303,4947
990480304,19524
990480305,21368
990480306,3657
990480307,2825
990480308,100
990480309,3543
990480310,723
990480311,3986
990480312,23081
990480313,21460
990480314,23947
990506201,24036
990506202,2615
990506203,1199
990506204,21383
990506205,24088
990506206,22482
990506207,3227
990506208,296
990506209,2509
990506210,2369
990506211,22340
990506212,21473
990506213,3770
990506214,22857
990547501,4911
990547502,21685
990547503,22868
990547504,25574
990547505,23876
990547506,24346
990547507,21774
990547508,24026
990547509,21367
990547510,21457
990547511,22977
990547512,24057
990547513,21460
990547514,24248
990547515,24091
990547516,24158
990547517,23982
990547518,23952
990547519,23275
990547520,25097
990547521,22958
990547522,20667
990547523,3423
993561701,21436
993561702,23953
993561703,21153
993561704,22451
993561705,21383
993561706,3533
993561707,22448
993561708,24075
993561709,22961
993561710,21473
993561711,19724
993561712,21452
993561713,21383
994775501,22398
994775502,23971
994775503,21781
994775504,3802
994775505,21387
994775506,22216
994775507,24088
1000074901,22974
1000074902,21476
1000074903,24073
1000074904,21383
1000074905,23275
1000074906,3865
1000074907,3624
1000074908,21476
1000074909,721
1000074911,3683
1000074912,23927
1000074913,23985
1000074914,19650
1000074915,21473
1000074916,21383
1000074917,21774
1000074918,24042
1000074919,21367
1000074920,23892
1000074921,5010
1000074922,1821
1000074923,3891
1000074924,23167
1000074925,19424
1000074926,21457
1000075601,24091
1000075602,23892
1000075603,23936
1000075604,21777
1000075605,21774
1000075606,24377
1000075607,21457
1000075608,4571
1000075609,4422
1000075610,4930
1000075611,4384
1000075612,24244
1000075613,4072
1000075614,4035
1000075615,2857
1000075616,2615
1000075617,1442
1000075618,21367
1000075619,2600
1000075620,3270
1000075621,4486
1000075622,3694
1000075623,4940
1000075624,4362
1000075625,24377
1000075626,22446
1000075627,24251
1000075628,24072
1000077101,21383
1000077102,23936
1000080101,25368
1000080102,21419
1000080103,21774
1000080104,2263
1000080105,3717
1000080106,2632
1000080107,21383
1000080108,21473
1000080109,21686
1000080110,21776
1000080111,22451
1000080201,22796
1000080202,21330
1000080203,24299
1000080204,2653
1000080205,21383
1000080206,21774
1000080207,2770
1000080208,937
1000080209,24389
1000080210,658
1000080211,4984
1000080212,22850
1000089701,2412
1000089702,24374
1000089703,22657
1000089704,2394
1000089705,21383
1000089706,21457
1000089707,24377
1000089708,21457
1000096701,21774
1000096702,21457
1000096703,3812
1000096704,1154
1000096705,1919
1000096706,1496
1000096707,2577
1000096708,1870
1000096709,4106
1000096710,21778
1000096711,5028
1000096712,4270
1000096713,3334
1000096714,2708
1000096715,2615
1000096716,1246
1000096717,4097
1000096718,3672
1000096719,21383
1000096720,23174
1000096721,21383
1000096722,21383
1000096723,23892
1000096724,23857
1000101901,21461
1000101902,4481
1000101903,1202
1000101904,24289
1000101905,22344
1000101906,21688
1000101907,3963
1000101908,2873
1000101909,3758
1000101910,2800
1000101911,21480
1000101912,22255
1000101913,4382
1000101914,720
1000101915,3842
1000103001,22466
1000103002,19604
1000103003,24057
1000103004,21684
1000103005,3812
1000103006,21345
1000103007,4482
1000103008,21473
1000103009,590
1000103010,22854
1000103011,24029
1000103012,23998
1000107101,21383
1000107102,22351
1000107103,21473
1000107104,25328
1000107105,24057
1000107106,21457
1000107107,21473
1000107108,21684
1000107109,19424
1000107110,18901
1000114301,21014
1000114302,21457
1000114303,21367
1000114304,4418
1000114305,1774
1000114306,2775
1000114307,3233
1000114308,3174
1000114309,21778
1000114310,21777
1000114311,21774
1000114312,22485
1000114313,21028
1000114314,24193
1000114315,22449
1000114801,21386
1000114802,21687
1000114803,22964
1000114804,2841
1000114805,1865
1000114806,21777
1000114807,19918
1000114808,22009
1000114809,21386
1000116601,23967
1000116602,21460
1000116603,1434
1000116604,3673
1000116605,3258
1000116606,3233
1000116607,22668
1000116608,21473
1000116609,3759
1000116610,21777
1000116611,22799
1000116612,21383
1000118301,21473
1000118302,3190
1000118303,22002
1000118304,2685
1000118305,1961
1000118306,23982
1000118307,24036
1000118308,725
1000118309,23947
1000118310,3538
1000118311,3336
1000118312,21383
1000118313,3371
1000118314,24057
1000118315,3799
1000118316,2149
1000118317,21774
1000118318,4466
1000118319,24251
1000119501,24072
1000119502,23171
1000119503,2560
1000119504,3745
1000119505,4402
1000119506,3718
1000119507,2512
1000119508,4966
1000119509,4546
1000119510,21367
1000119511,21457
1000119512,2560
1000119513,25734
1000119701,24072
1000119702,23927
1000119703,24969
1000119704,24248
1000119705,25872
1000119706,22780
1000119707,1359
1000119708,4923
1000119709,400
1000119710,3332
1000119711,1808
1000119712,21774
1000119713,22873
1000119714,25574
1000119715,24091
1000119716,25270
1000119717,20972
1000119718,23260
1000119719,23841
1000119720,21367
1000119721,21473
1000119722,4253
1000119723,21473
1000121201,24076
1000121202,24251
1000121203,570
1000121204,24022
1000121205,21478
1000122301,699
1000122302,3626
1000122303,25499
1000122304,1148
1000122305,21460
1000122306,21457
1000124001,21473
1000124002,22761
1000124003,23982
1000124004,21473
1000124005,24193
1000124006,21457
1000124007,21473
1000124008,2509
1000124009,2509
1000124010,21114
1000124011,22657
1000124012,19578
1000124013,658
1000124014,21367
1000125301,4421
1000125302,22430
1000125303,21774
1000125304,19547
1000125305,25342
1000125306,21367
1000125307,21218
1000125308,21367
1000125309,4865
1000125310,1803
1000128301,3615
1000128302,25573
1000128303,21777
1000128304,24033
1000128305,24377
1000128306,3187
1000128307,4008
1000128308,21460
1000128309,24088
1000128310,22868
1000128311,23952
1000128312,1941
1000128313,3796
1000128314,23936
1000128315,24042
1000136601,21684
1000136602,21192
1000136603,25305
1000136604,3507
1000136605,23943
1000136606,1199
1000136607,3814
1000136608,3770
1000136609,3763
1000136610,22978
1000136611,21383
1000136612,24244
1000136613,21367
1000136614,3846
1000136615,2839
1000136616,25067
1000136617,21383
1000138601,23931
1000138602,24075
1000138603,21777
1000138604,3890
1000138605,25423
1000138606,1942
1000138607,25059
1000138608,21460
1000138609,24392
1000138610,3813
1000138611,21460
1000138612,23950
1000138613,3802
1000138614,21383
1000138615,4911
1000138616,3063
1000138617,21383
1000141301,20531
1000141302,21473
1000141303,3657
1000142601,24057
1000142602,21476
1000142603,24091
1000142604,21367
1000142605,21684
1000142606,2616
1000142608,4489
1000142609,4433
1000142610,23278
1000142611,21383
1000142612,21383
1000144001,4995
1000144002,21383
1000144003,21473
1000144004,21460
1000144005,21367
1000144006,4540
1000144007,23167
1000144008,114
1000144009,1666
1000144010,4504
1000144011,1955
1000144012,21684
1000144013,21367
1000145101,23257
1000145102,21460
1000145103,21460
1000145104,3626
1000145105,21383
1000145106,24088
1000145107,22780
1000145108,23934
1000145109,22884
1000145110,2457
1000145111,1966
1000145112,2600
1000145113,24026
1000145114,21383
1000145115,24091
1000145116,21460
1000145117,22956
1000145118,22977
1000145119,21774
1000145120,21460
1000145121,21457
1000147301,22663
1000147302,24380
1000147303,22346
1000147304,21476
1000147305,21466
1000147306,21389
1000147307,21780
1000147308,21463
1000147901,22515
1000147902,21384
1000147903,21774
1000147904,21367
1000147905,21774
1000147906,1495
1000147907,21473
1000147908,4406
1000147909,21777
1000147910,19717
1000147911,21774
1000147912,21774
1000147913,21476
1000147914,20271
1000151201,25346
1000151202,21369
1000151203,21460
1000151204,22392
1000151205,1806
1000151206,22337
1000151207,22490
1000151208,1199
1000151209,22328
1000151210,22503
1000151211,22265
1000151212,21367
1000151213,21449
1000151214,19631
1000151215,20525
1000151216,21493
1000151217,22436
1000151218,22081
1000151219,19418
1000151220,22219
1000151221,19547
1000151222,22170
1000151223,19705
1000151224,22201
1000151225,21312
1000151226,21277
1000151227,19552
1000151228,19631
1000151229,22376
1000151230,20889
1000151231,22238
1000151232,21035
1000151233,20800
1000151234,19650
1000151235,19654
1000151236,22497
1000151237,20533
1000151238,22314
1000151239,1199
1000151240,2560
1000151241,3931
1000158501,24093
1000158502,21475
1000158503,22294
1000158504,4031
1000158505,19620
1000158506,21017
1000158507,21241
1000158508,21067
1000158509,22097
1000158510,20412
1000158511,21516
1000158512,20551
1000158513,18677
1000158514,21336
1000158515,21527
1000158516,18991
1000158517,19713
1000158518,22263
1000158519,22490
1000158520,21554
1000158521,21951
1000158522,20495
1000158523,22277
1000158524,22470
1000158525,22547
1000158526,21563
1000158527,21473
1000158528,22512
1000158529,22318
1000158530,22430
1000158531,19491
1000158532,21367
1000158533,24374
1000158534,21777
1000158535,21383
1000158536,24346
1000158537,22868
1000158538,23841
1000158539,23967
1000158540,21684
1000158541,21476
1000158542,2395
1000158543,23943
1000158544,21067
1000158545,21460
1000163701,23943
1000163702,21367
1000163703,22873
1000163704,23257
1000163705,21684
1000163706,21367
1000163707,23174
1000163708,21457
1000163709,21460
1000163710,21777
1000163711,24033
1000163712,23275
1000163713,21774
1000163714,19481
1000163715,21684
1000163716,22884
1000163717,24334
1000163718,25419
1000163719,23982
1000163720,4138
1000163721,21384
1000163722,1955
1000170301,296
1000170302,22441
1000170303,21457
1000170304,3395
1000170305,21777
1000170306,21367
1000170307,24346
1000170308,22850
1000170309,3752
1000170310,22873
1000170311,21460
1000170312,24017
1000170313,24042
1000170314,21367
1000170315,21684
1000170316,22457
1000184601,23935
1000184602,2896
1000184603,21137
1000184604,23187
1000184605,3234
1000184606,3857
1000188901,21245
1000188902,1242
1000188903,23176
1000188904,21776
1000188905,24020
1000188906,20479
1000188907,20551
1000188908,20985
1000188909,19642
1000188910,21311
1000188911,22235
1000188912,22394
1000188913,19491
1000192201,24026
1000192202,24073
1000192203,21777
1000192204,22940
1000192205,22706
1000192206,21684
1000192207,23167
1000192208,24073
1000192209,21777
1000192210,962
1000192211,21473
1000192212,24251
1000192213,24343
1000192214,21476
1000192215,21457
1000192216,21476
1000192217,25350
1000192218,21457
1000192219,24343
1000192220,24377
1000192221,24346
1000192222,22796
1000192223,21473
1000192224,21457
1000192225,21473
1000192226,21460
1000192227,21684
1000192228,24334
1000192229,21457
1000192230,997
1000192231,21330
1000192232,21460
1000192233,24088
1000192234,3892
1000192235,24022
